Month,Day,Hour,DC Output (W),AC Output (W),Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C)
1,19,9,1471.846,1403.839,504,111,8,1.8,0.14,416.129,20.319
1,19,10,2451.377,2348.661,824,100,11,2.8,0.14,715.342,28.465
1,19,11,2219.232,2124.741,472,227,14,3.7,0.14,654.187,27.76
1,19,12,2181.715,2088.554,405,266,16,3.7,0.14,650.565,29.668
1,19,13,2937.744,2817.794,936,84,17,3.4,0.14,892.352,36.69
1,19,14,2614.09,2505.608,904,80,17,2.8,0.14,787.778,36.224
1,19,15,2067.667,1978.547,824,76,16,1.8,0.14,613.252,34.159
1,19,16,1281.01,1219.764,688,59,15,1,0.14,380.417,28.491
1,19,17,265.232,239.98,340,26,13,0.9,0.14,114.426,16.659
1,19,18,0,0,0,0,11,1.1,0.14,0,11
1,19,19,0,0,0,0,10,1.2,0.14,0,10
1,19,20,0,0,0,0,9,1.3,0.14,0,9
1,19,21,0,0,0,0,8,1.4,0.14,0,8
1,19,22,0,0,0,0,7,1.5,0.14,0,7
1,19,23,0,0,0,0,6,1.6,0.14,0,6
1,20,0,0,0,0,0,6,1.5,0.14,0,6
1,20,1,0,0,0,0,5,1.2,0.14,0,5
1,20,2,0,0,0,0,5,1.1,0.14,0,5
1,20,3,0,0,0,0,5,1.1,0.14,0,5
1,20,4,0,0,0,0,4,1.1,0.14,0,4
1,20,5,0,0,0,0,4,1,0.14,0,4
1,20,6,0,0,0,0,4,1.1,0.14,0,4
1,20,7,0,0,0,0,6,1.5,0.14,0,0
1,20,8,918.189,869.799,574,51,9,1.4,0.14,275.42,17.762
1,20,9,1815.874,1735.676,772,73,12,1.6,0.14,525.485,28.258
1,20,10,2427.01,2325.157,860,86,16,2.4,0.14,726.191,35.06
1,20,11,2780.368,2665.994,901,93,19,2.9,0.14,852.512,39.426
1,20,12,2945.708,2825.476,930,90,20,3,0.14,913.731,41.51
1,20,13,2862.089,2744.82,916,91,20,2.9,0.14,885.433,41.207
1,20,14,2555.848,2449.43,876,90,21,2.6,0.14,785.123,40.847
1,20,15,2034.755,1946.801,818,76,20,2,0.14,611.37,37.37
1,20,16,1277.451,1216.331,677,60,17,1.4,0.14,380.136,29.242
1,20,17,275.338,249.728,328,27,14,1.2,0.14,113.967,17.444
1,20,18,0,0,0,0,12,1.4,0.14,0,12
1,20,19,0,0,0,0,11,1.5,0.14,0,11
1,20,20,0,0,0,0,11,1.6,0.14,0,11
1,20,21,0,0,0,0,10,1.7,0.14,0,10
1,20,22,0,0,0,0,9,1.8,0.14,0,9
1,20,23,0,0,0,0,9,1.7,0.14,0,9
1,21,0,0,0,0,0,8,1.5,0.14,0,8
1,21,1,0,0,0,0,8,1.2,0.14,0,8
1,21,2,0,0,0,0,7,1,0.14,0,7
1,21,3,0,0,0,0,7,1,0.14,0,7
1,21,4,0,0,0,0,7,1,0.14,0,7
1,21,5,0,0,0,0,7,1,0.14,0,7
1,21,6,0,0,0,0,7,1.2,0.14,0,7
1,21,7,0,0,0,0,8,2,0.14,0,0
1,21,8,872.725,825.947,512,58,10,2.5,0.14,260.432,16.615
1,21,9,1320.733,1258.08,398,131,13,2.2,0.14,379.335,23.349
1,21,10,2360.024,2260.545,824,97,16,1.7,0.14,713.591,37.55
1,21,11,2680.078,2569.258,870,105,19,1.3,0.14,847.939,46.975
1,21,12,2812.121,2696.622,924,92,20,1,0.14,912.488,52.379
1,21,13,2715.331,2603.261,915,91,21,0.8,0.14,886.464,54.147
1,21,14,2469.304,2365.952,880,87,21,0.9,0.14,786.681,49.686
1,21,15,2001.825,1915.038,811,78,20,1.1,0.14,611.099,41.227
1,21,16,1272.345,1211.406,670,61,17,1.1,0.14,379.626,30.136
1,21,17,288.157,262.093,323,28,14,1.2,0.14,115.087,17.527
1,21,18,0,0,0,0,12,1.5,0.14,0,12
1,21,19,0,0,0,0,11,1.5,0.14,0,11
1,21,20,0,0,0,0,9,1.4,0.14,0,9
1,21,21,0,0,0,0,9,1.3,0.14,0,9
1,21,22,0,0,0,0,8,1.3,0.14,0,8
1,21,23,0,0,0,0,7,1.3,0.14,0,7
1,22,0,0,0,0,0,7,1.5,0.14,0,7
1,22,1,0,0,0,0,6,1.8,0.14,0,6
1,22,2,0,0,0,0,6,1.7,0.14,0,6
1,22,3,0,0,0,0,5,1.4,0.14,0,5
1,22,4,0,0,0,0,5,1.2,0.14,0,5
1,22,5,0,0,0,0,5,1.1,0.14,0,5
1,22,6,0,0,0,0,5,1,0.14,0,5
1,22,7,0,0,0,0,7,1.4,0.14,0,0
1,22,8,772.693,729.46,389,72,9,1.4,0.14,230.026,16.333
1,22,9,1631.96,1558.279,616,107,13,0.9,0.14,478.262,30.48
1,22,10,2239.524,2144.314,728,126,17,1.5,0.14,680.858,38.477
1,22,11,2654.452,2544.54,793,131,19,2.4,0.14,818.673,40.439
1,22,12,2883.501,2765.473,872,109,20,2.9,0.14,895.004,41.422
1,22,13,2820.196,2704.411,867,107,21,3.2,0.14,872.165,40.862
1,22,14,2522.171,2416.946,834,101,21,3.1,0.14,769.231,38.831
1,22,15,1998.693,1912.017,757,92,20,2.5,0.14,596.784,35.391
1,22,16,1228.928,1169.528,608,72,18,1.6,0.14,365.453,29.255
1,22,17,277.119,251.445,271,31,15,1.2,0.14,107.093,18.331
1,22,18,0,0,0,0,13,1.4,0.14,0,13
1,22,19,0,0,0,0,12,1.8,0.14,0,12
1,22,20,0,0,0,0,12,2.4,0.14,0,12
1,22,21,0,0,0,0,11,3,0.14,0,11
1,22,22,0,0,0,0,11,3.3,0.14,0,11
1,22,23,0,0,0,0,10,3,0.14,0,10
1,23,0,0,0,0,0,9,2.5,0.14,0,9
1,23,1,0,0,0,0,9,2.2,0.14,0,9
1,23,2,0,0,0,0,8,1.9,0.14,0,8
1,23,3,0,0,0,0,8,1.5,0.14,0,8
1,23,4,0,0,0,0,8,1.3,0.14,0,8
1,23,5,0,0,0,0,7,1.2,0.14,0,7
1,23,6,0,0,0,0,7,1.1,0.14,0,7
1,23,7,0,0,0,0,9,1.5,0.14,0,0
1,23,8,847.893,801.995,488,61,12,2.2,0.14,254.922,18.856
1,23,9,1747.542,1669.766,704,86,15,2.7,0.14,505.284,27.58
1,23,10,2368.096,2268.33,809,99,18,3.2,0.14,706.766,34.129
1,23,11,2754.677,2641.214,858,106,20,3.5,0.14,841.743,38.283
1,23,12,2926.625,2807.069,880,108,21,3.8,0.14,902.438,39.716
1,23,13,2851.199,2734.316,874,106,22,3.9,0.14,878.816,39.965
1,23,14,2542.799,2436.844,843,99,23,3.9,0.14,775.812,38.88
1,23,15,2014.035,1926.816,771,89,22,3.3,0.14,601.622,35.528
1,23,16,1250.946,1190.766,630,69,20,2,0.14,373.436,30.573
1,23,17,301.091,274.568,303,31,17,1.4,0.14,115.172,20.437
1,23,18,0,0,0,0,15,1.6,0.14,0,15
1,23,19,0,0,0,0,15,1.8,0.14,0,15
1,23,20,0,0,0,0,15,2.2,0.14,0,15
1,23,21,0,0,0,0,14,2.8,0.14,0,14
1,23,22,0,0,0,0,14,3.2,0.14,0,14
1,23,23,0,0,0,0,13,3,0.14,0,13
1,24,0,0,0,0,0,13,2.5,0.14,0,13
1,24,1,0,0,0,0,12,2.4,0.14,0,12
1,24,2,0,0,0,0,12,2.4,0.14,0,12
1,24,3,0,0,0,0,12,2.4,0.14,0,12
1,24,4,0,0,0,0,12,2.4,0.14,0,12
1,24,5,0,0,0,0,11,2.3,0.14,0,11
1,24,6,0,0,0,0,11,2.2,0.14,0,11
1,24,7,0,0,0,0,13,3,0.14,0,0
1,24,8,905.243,857.312,569,52,16,4,0.14,274.907,21.473
1,24,9,1201.951,1143.507,332,144,19,4.4,0.14,349.56,25.676
1,24,10,1566.36,1495.004,297,223,21,4.6,0.14,465.417,29.626
1,24,11,2808.145,2692.787,906,90,23,4.8,0.14,858.541,38.519
1,24,12,2422.429,2320.738,550,222,24,4.9,0.14,742.533,37.219
1,24,13,2477.893,2374.237,621,191,25,4.8,0.14,762.422,38.758
1,24,14,2017.419,1930.08,477,208,25,4.5,0.14,613.892,36.532
1,24,15,2049.504,1961.028,804,81,24,3.7,0.14,615.59,37.009
1,24,16,1283.466,1222.133,662,65,22,2.4,0.14,384.849,32.082
1,24,17,322.602,295.317,331,31,19,1.8,0.14,122.399,22.361
1,24,18,0,0,0,0,18,2.1,0.14,0,18
1,24,19,0,0,0,0,17,2.8,0.14,0,17
1,24,20,0,0,0,0,17,3.6,0.14,0,17
1,24,21,0,0,0,0,16,4,0.14,0,16
1,24,22,0,0,0,0,15,4,0.14,0,15
1,24,23,0,0,0,0,14,3.7,0.14,0,14
1,25,0,0,0,0,0,14,3.3,0.14,0,14
1,25,1,0,0,0,0,13,3,0.14,0,13
1,25,2,0,0,0,0,13,2.7,0.14,0,13
1,25,3,0,0,0,0,13,2.1,0.14,0,13
1,25,4,0,0,0,0,12,1.8,0.14,0,12
1,25,5,0,0,0,0,12,1.6,0.14,0,12
1,25,6,0,0,0,0,12,1.5,0.14,0,12
1,25,7,0,0,0,0,14,2.3,0.14,0,0
1,25,8,875.81,828.922,535,55,16,3.6,0.14,265.971,21.621
1,25,9,379.718,350.409,0,117,19,4.2,0.14,114.136,21.232
1,25,10,1517.784,1448.149,260,233,20,4.3,0.14,450.176,28.687
1,25,11,2744.322,2631.226,861,100,22,4.1,0.14,840.092,38.691
1,25,12,2885.067,2766.984,871,105,23,4,0.14,894.471,41.014
1,25,13,2793.344,2678.51,860,105,24,3.7,0.14,869.412,42.305
1,25,14,2476.59,2372.98,823,100,25,3.4,0.14,765.229,41.896
1,25,15,1961.12,1875.775,756,88,24,2.6,0.14,594.471,39.053
1,25,16,1226.297,1166.99,616,69,22,1.6,0.14,369.749,33.395
1,25,17,105.956,86.347,10,33,19,1.3,0.14,37.097,20.185
1,25,18,0,0,0,0,18,1.6,0.14,0,18
1,25,19,0,0,0,0,17,1.8,0.14,0,17
1,25,20,0,0,0,0,16,1.8,0.14,0,16
1,25,21,0,0,0,0,15,1.5,0.14,0,15
1,25,22,0,0,0,0,15,1,0.14,0,15
1,25,23,0,0,0,0,14,0.6,0.14,0,14
1,26,0,0,0,0,0,14,0.5,0.14,0,14
1,26,1,0,0,0,0,13,0.4,0.14,0,13
1,26,2,0,0,0,0,13,0.4,0.14,0,13
1,26,3,0,0,0,0,12,0.4,0.14,0,12
1,26,4,0,0,0,0,12,0.2,0.14,0,12
1,26,5,0,0,0,0,12,0.2,0.14,0,12
1,26,6,0,0,0,0,11,0.4,0.14,0,11
1,26,7,0,0,0,0,12,0.6,0.14,0,0
1,26,8,94.04,74.854,0,31,14,1.1,0.14,29.328,15.012
1,26,9,215.784,192.283,0,69,16,2,0.14,65.415,17.849
1,26,10,326.536,299.111,0,104,18,2.8,0.14,99.339,20.41
1,26,11,317.636,290.526,0,103,20,3.2,0.14,98.111,22.221
1,26,12,440.472,409.01,0,141,21,3.5,0.14,135.682,23.926
1,26,13,726.913,685.302,10,217,22,3.7,0.14,222.013,26.647
1,26,14,2496.433,2392.12,819,99,23,3.7,0.14,762.855,39.081
1,26,15,1942.985,1858.283,707,102,23,3.3,0.14,582.811,36.099
1,26,16,1215.985,1157.044,581,76,21,2.3,0.14,362.652,30.685
1,26,17,314.802,287.793,277,35,18,2,0.14,114.466,21.057
1,26,18,0,0,0,0,17,2.7,0.14,0,17
1,26,19,0,0,0,0,16,3.3,0.14,0,16
1,26,20,0,0,0,0,15,3.3,0.14,0,15
1,26,21,0,0,0,0,15,3.3,0.14,0,15
1,26,22,0,0,0,0,15,3.2,0.14,0,15
1,26,23,0,0,0,0,14,3.1,0.14,0,14
1,27,0,0,0,0,0,14,2.9,0.14,0,14
1,27,1,0,0,0,0,13,2.5,0.14,0,13
1,27,2,0,0,0,0,13,2.3,0.14,0,13
1,27,3,0,0,0,0,13,2.3,0.14,0,13
1,27,4,0,0,0,0,14,2.5,0.14,0,14
1,27,5,0,0,0,0,14,2.6,0.14,0,14
1,27,6,0,0,0,0,14,2.9,0.14,0,14
1,27,7,0,0,0,0,15,3.5,0.14,0,0
1,27,8,19.534,2.988,0,7,17,3.8,0.14,6.608,17.137
1,27,9,357.701,329.172,0,111,19,4.1,0.14,107.746,21.137
1,27,10,812.971,768.31,32,212,20,4.7,0.14,242.895,24.431
1,27,11,1630.673,1557.037,200,296,21,5.3,0.14,488.733,29.265
1,27,12,1283.607,1222.269,76,307,23,5.6,0.14,389.298,29.339
1,27,13,2208.975,2114.848,431,258,24,5.7,0.14,672.227,34.853
1,27,14,1486.48,1417.954,199,269,24,5.8,0.14,447.897,31.148
1,27,15,1197.182,1138.907,217,199,23,5.5,0.14,355.558,28.892
1,27,16,1207.454,1148.815,552,82,22,4.8,0.14,356.895,28.454
1,27,17,290.814,264.655,206,40,20,4.5,0.14,103.45,21.852
1,27,18,0,0,0,0,19,4.6,0.14,0,19
1,27,19,0,0,0,0,19,4.9,0.14,0,19
1,27,20,0,0,0,0,19,5,0.14,0,19
1,27,21,0,0,0,0,18,5,0.14,0,18
1,27,22,0,0,0,0,18,4.9,0.14,0,18
1,27,23,0,0,0,0,18,4.8,0.14,0,18
1,28,0,0,0,0,0,18,4.6,0.14,0,18
1,28,1,0,0,0,0,18,4.4,0.14,0,18
1,28,2,0,0,0,0,18,4.3,0.14,0,18
1,28,3,0,0,0,0,18,4.1,0.14,0,18
1,28,4,0,0,0,0,18,4,0.14,0,18
1,28,5,0,0,0,0,18,4,0.14,0,18
1,28,6,0,0,0,0,18,4.1,0.14,0,18
1,28,7,0,0,0,0,18,4.5,0.14,0,0
1,28,8,57.978,40.07,0,20,20,5.1,0.14,18.903,20.328
1,28,9,135.009,114.371,0,45,22,5.9,0.14,42.612,22.673
1,28,10,853.106,807.023,39,220,23,6.5,0.14,256.821,26.792
1,28,11,1031.522,979.117,43,266,24,6.9,0.14,312.991,28.425
1,28,12,1502.625,1433.527,122,321,25,7.1,0.14,457.216,31.336
1,28,13,1389.641,1324.546,112,311,26,7,0.14,424.076,31.937
1,28,14,783.392,739.779,23,224,26,6.7,0.14,240.053,29.466
1,28,15,497.331,463.854,2,154,25,6.2,0.14,152.374,27.325
1,28,16,182.006,159.702,0,60,23,5.5,0.14,56.864,23.941
1,28,17,260.77,235.675,159,43,22,5,0.14,92.036,23.554
1,28,18,0,0,0,0,20,5,0.14,0,20
1,28,19,0,0,0,0,19,5.1,0.14,0,19
1,28,20,0,0,0,0,19,5.1,0.14,0,19
1,28,21,0,0,0,0,19,5.1,0.14,0,19
1,28,22,0,0,0,0,19,5,0.14,0,19
1,28,23,0,0,0,0,19,4.6,0.14,0,19
1,29,0,0,0,0,0,19,4.5,0.14,0,19
1,29,1,0,0,0,0,19,4.9,0.14,0,19
1,29,2,0,0,0,0,19,5.4,0.14,0,19
1,29,3,0,0,0,0,19,5.6,0.14,0,19
1,29,4,0,0,0,0,19,5.8,0.14,0,19
1,29,5,0,0,0,0,19,6,0.14,0,19
1,29,6,0,0,0,0,19,6.2,0.14,0,19
1,29,7,0,0,0,0,20,6.7,0.14,0,0
1,29,8,60.779,42.771,0,21,21,7.5,0.14,19.849,21.265
1,29,9,69.596,51.276,0,24,23,8.4,0.14,22.703,23.28
1,29,10,74.647,56.147,0,26,24,8.8,0.14,24.621,24.292
1,29,11,1163.171,1106.101,68,284,26,8.6,0.14,354.076,30.27
1,29,12,2188.522,2095.119,390,289,27,8.1,0.14,669.271,35.451
1,29,13,2137.389,2045.799,390,281,27,7.6,0.14,653.483,35.646
1,29,14,1353.173,1289.371,143,276,27,6.9,0.14,412.169,32.839
1,29,15,2061.18,1972.29,804,75,26,5.5,0.14,617.846,36.27
1,29,16,907.726,859.707,320,109,24,3.4,0.14,272.053,30.005
1,29,17,29.184,12.296,0,11,20,2.5,0.14,10.388,20.262
1,29,18,0,0,0,0,18,3,0.14,0,18
1,29,19,0,0,0,0,16,3.3,0.14,0,16
1,29,20,0,0,0,0,14,3.1,0.14,0,14
1,29,21,0,0,0,0,12,2.4,0.14,0,12
1,29,22,0,0,0,0,10,1.8,0.14,0,10
1,29,23,0,0,0,0,9,1.5,0.14,0,9
1,30,0,0,0,0,0,8,1.3,0.14,0,8
1,30,1,0,0,0,0,7,1.4,0.14,0,7
1,30,2,0,0,0,0,7,1.7,0.14,0,7
1,30,3,0,0,0,0,7,2.8,0.14,0,7
1,30,4,0,0,0,0,7,4.3,0.14,0,7
1,30,5,0,0,0,0,7,5.2,0.14,0,7
1,30,6,0,0,0,0,7,5.9,0.14,0,7
1,30,7,0,0,0,0,7,7,0.14,0,0
1,30,8,929.909,881.104,560,50,8,7.9,0.14,270.846,11.456
1,30,9,2073.749,1984.414,867,64,10,8.2,0.14,575.628,17.259
1,30,10,2757.352,2643.793,953,71,11,8.2,0.14,782.749,20.847
1,30,11,3196.004,3066.903,996,75,12,7.8,0.14,925.961,24.061
1,30,12,3370.148,3234.876,1017,74,13,7.1,0.14,990.217,26.787
1,30,13,3291.811,3159.315,1018,72,14,6.5,0.14,971.715,28.393
1,30,14,2972.302,2851.127,995,68,14,6.2,0.14,868.08,27.297
1,30,15,2419.97,2318.366,945,61,13,5.8,0.14,691.39,24.1
1,30,16,1603.642,1530.964,836,51,11,4.4,0.14,454.67,19.678
1,30,17,514.244,480.168,555,29,8,2.5,0.14,177.372,12.304
1,30,18,0,0,0,0,6,1.7,0.14,0,6
1,30,19,0,0,0,0,5,1.5,0.14,0,5
1,30,20,0,0,0,0,5,1.3,0.14,0,5
1,30,21,0,0,0,0,5,1.2,0.14,0,5
1,30,22,0,0,0,0,5,0.9,0.14,0,5
1,30,23,0,0,0,0,5,0.7,0.14,0,5
1,31,0,0,0,0,0,4,1,0.14,0,4
1,31,1,0,0,0,0,3,1.2,0.14,0,3
1,31,2,0,0,0,0,2,1.2,0.14,0,2
1,31,3,0,0,0,0,2,1.2,0.14,0,2
1,31,4,0,0,0,0,1,1.2,0.14,0,1
1,31,5,0,0,0,0,1,1.4,0.14,0,1
1,31,6,0,0,0,0,1,1.6,0.14,0,1
1,31,7,0,0,0,0,4,2.5,0.14,0,0
1,31,8,692.008,651.633,305,74,8,3.5,0.14,202.04,12.35
1,31,9,1561.776,1490.582,533,116,12,4.3,0.14,442.068,20.566
1,31,10,2697.47,2586.034,971,65,15,4.8,0.14,790.385,29.31
1,31,11,3084.864,2959.701,1003,71,17,4.6,0.14,929.042,34.235
1,31,12,3235.105,3104.618,1002,80,18,4.6,0.14,986.035,36.278
1,31,13,3150.147,3022.671,992,81,19,4.5,0.14,961.84,37.073
1,31,14,2832.671,2716.444,962,78,19,4.1,0.14,855.891,36.018
1,31,15,2290.422,2193.409,902,72,18,3.3,0.14,678.164,33.246
1,31,16,1515.805,1446.24,783,59,15,2,0.14,442.895,27.56
1,31,17,478.782,445.962,489,33,11,1.5,0.14,165.612,15.946
1,31,18,0,0,0,0,14,3.8,0.15,0,14
1,31,19,0,0,0,0,13,4.3,0.15,0,13
1,31,20,0,0,0,0,12,3.9,0.15,0,12
1,31,21,0,0,0,0,11,3.5,0.15,0,11
1,31,22,0,0,0,0,11,3,0.15,0,11
1,31,23,0,0,0,0,10,2.5,0.15,0,10
2,1,0,0,0,0,0,10,2.2,0.15,0,10
2,1,1,0,0,0,0,10,2,0.15,0,10
2,1,2,0,0,0,0,11,1.8,0.15,0,11
2,1,3,0,0,0,0,11,1.9,0.15,0,11
2,1,4,0,0,0,0,12,1.9,0.15,0,12
2,1,5,0,0,0,0,12,1.6,0.15,0,12
2,1,6,0,0,0,0,13,1.4,0.15,0,13
2,1,7,0,0,0,0,14,1.7,0.15,0,0
2,1,8,31.773,14.793,0,11,15,2.3,0.15,10.392,15.277
2,1,9,662.48,623.151,47,162,16,2.6,0.15,194.555,20.907
2,1,10,360.933,332.29,0,114,17,2.8,0.15,109.209,19.648
2,1,11,359.376,330.787,0,115,18,3,0.15,109.91,20.571
2,1,12,543.305,508.2,1,170,19,3.2,0.15,165.565,22.744
2,1,13,403.322,373.176,0,129,19,3,0.15,123.702,21.892
2,1,14,121.727,101.56,0,41,20,2.5,0.15,38.875,20.994
2,1,15,189.488,166.92,0,62,19,1.8,0.15,58.79,20.729
2,1,16,43.583,26.184,0,15,18,0.8,0.15,14.181,18.53
2,1,17,277.742,252.047,136,49,17,0.4,0.15,93.468,20.792
2,1,18,0,0,0,0,17,1,0.15,0,17
2,1,19,0,0,0,0,17,2.2,0.15,0,17
2,1,20,0,0,0,0,16,2.9,0.15,0,16
2,1,21,0,0,0,0,15,2.5,0.15,0,15
2,1,22,0,0,0,0,14,1.9,0.15,0,14
2,1,23,0,0,0,0,12,1.5,0.15,0,12
2,2,0,0,0,0,0,11,1.6,0.15,0,11
2,2,1,0,0,0,0,10,1.9,0.15,0,10
2,2,2,0,0,0,0,10,2.1,0.15,0,10
2,2,3,0,0,0,0,10,2.2,0.15,0,10
2,2,4,0,0,0,0,10,2.2,0.15,0,10
2,2,5,0,0,0,0,9,2.3,0.15,0,9
2,2,6,0,0,0,0,9,2.5,0.15,0,9
2,2,7,46.774,29.262,139,10,10,3.3,0.15,29.139,10.477
2,2,8,1021.786,969.725,663,48,14,3.9,0.15,306.369,20.197
2,2,9,1947.193,1862.342,838,66,18,4.5,0.15,564.567,28.657
2,2,10,2571.123,2464.164,917,77,21,5.3,0.15,767.96,34.057
2,2,11,2971.973,2850.81,956,84,23,5.6,0.15,908.514,37.877
2,2,12,3136,3009.025,969,87,24,5.7,0.15,969.188,39.675
2,2,13,3073.143,2948.395,965,86,24,5.5,0.15,948.661,39.711
2,2,14,2767.211,2653.303,939,81,24,5.1,0.15,845.599,38.719
2,2,15,2238.659,2143.48,875,74,23,4.3,0.15,670.613,35.991
2,2,16,1348.985,1285.331,665,65,20,2.7,0.15,398.308,29.896
2,2,17,389.491,359.836,323,39,16,1.5,0.15,133.562,20.031
2,2,18,0,0,0,0,14,1.4,0.15,0,14
2,2,19,0,0,0,0,14,1.3,0.15,0,14
2,2,20,0,0,0,0,14,1.3,0.15,0,14
2,2,21,0,0,0,0,14,1.2,0.15,0,14
2,2,22,0,0,0,0,14,1.1,0.15,0,14
2,2,23,0,0,0,0,14,1,0.15,0,14
2,3,0,0,0,0,0,13,1,0.15,0,13
2,3,1,0,0,0,0,12,1.1,0.15,0,12
2,3,2,0,0,0,0,12,1.1,0.15,0,12
2,3,3,0,0,0,0,11,1.2,0.15,0,11
2,3,4,0,0,0,0,11,1.6,0.15,0,11
2,3,5,0,0,0,0,10,1.8,0.15,0,10
2,3,6,0,0,0,0,10,1.8,0.15,0,10
2,3,7,21.891,5.261,0,11,11,2.1,0.15,10.668,11.255
2,3,8,69.169,50.864,0,23,14,2.9,0.15,21.75,14.52
2,3,9,1644.484,1570.359,599,106,16,3.7,0.15,474.551,26.028
2,3,10,1809.086,1729.129,383,222,17,5,0.15,530.028,26.328
2,3,11,1072.325,1018.474,41,272,17,6.9,0.15,317.069,21.48
2,3,12,1615.031,1541.95,127,334,17,8.1,0.15,476.232,22.999
2,3,13,3131.124,3004.322,910,104,16,8.1,0.15,923.008,27.683
2,3,14,2067.336,1978.228,413,244,16,7.4,0.15,602.219,24.131
2,3,15,2312.384,2214.593,857,79,16,6.6,0.15,666.312,25.795
2,3,16,1533.292,1463.107,761,61,15,4.9,0.15,439.353,22.855
2,3,17,501.169,467.556,493,34,12,2.8,0.15,170.295,15.956
2,3,18,0,0,0,0,9,1.6,0.15,0,9
2,3,19,0,0,0,0,9,1.2,0.15,0,9
2,3,20,0,0,0,0,9,0.9,0.15,0,9
2,3,21,0,0,0,0,9,0.7,0.15,0,9
2,3,22,0,0,0,0,8,0.8,0.15,0,8
2,3,23,0,0,0,0,6,1.1,0.15,0,6
2,4,0,0,0,0,0,5,1.2,0.15,0,5
2,4,1,0,0,0,0,5,1.3,0.15,0,5
2,4,2,0,0,0,0,4,1.3,0.15,0,4
2,4,3,0,0,0,0,4,1.3,0.15,0,4
2,4,4,0,0,0,0,4,1.4,0.15,0,4
2,4,5,0,0,0,0,4,1.6,0.15,0,4
2,4,6,0,0,0,0,4,2,0.15,0,4
2,4,7,69.379,51.066,235,11,7,3,0.15,43.785,7.729
2,4,8,1103.077,1048.136,727,44,11,3.6,0.15,327.053,17.921
2,4,9,2024.352,1936.767,884,59,15,4.1,0.15,582.093,26.613
2,4,10,2664.506,2554.237,956,68,18,5,0.15,789.498,31.93
2,4,11,3064.188,2939.757,992,73,20,5.2,0.15,930.143,35.979
2,4,12,2602.285,2494.221,586,227,21,5.1,0.15,791.895,34.739
2,4,13,2643.13,2533.619,638,202,21,5,0.15,804.151,35.135
2,4,14,2848.349,2731.567,956,82,21,4.7,0.15,864.581,36.835
2,4,15,2319.506,2221.463,892,77,20,4.1,0.15,689.047,33.726
2,4,16,1547.627,1476.934,782,62,17,2.8,0.15,451.92,28.037
2,4,17,519.133,484.884,512,35,13,1.7,0.15,176.951,18.091
2,4,18,0,0,0,0,10,1.6,0.15,0,10
2,4,19,0,0,0,0,9,1.6,0.15,0,9
2,4,20,0,0,0,0,8,1.6,0.15,0,8
2,4,21,0,0,0,0,7,1.5,0.15,0,7
2,4,22,0,0,0,0,6,1.5,0.15,0,6
2,4,23,0,0,0,0,5,1.4,0.15,0,5
2,5,0,0,0,0,0,4,1.4,0.15,0,4
2,5,1,0,0,0,0,4,1.4,0.15,0,4
2,5,2,0,0,0,0,3,1.4,0.15,0,3
2,5,3,0,0,0,0,3,1.5,0.15,0,3
2,5,4,0,0,0,0,3,1.6,0.15,0,3
2,5,5,0,0,0,0,3,1.8,0.15,0,3
2,5,6,0,0,0,0,3,2.3,0.15,0,3
2,5,7,46.628,29.122,99,13,6,3.2,0.15,26.621,6.465
2,5,8,798.772,754.614,401,70,10,4.1,0.15,234.043,14.611
2,5,9,1233.533,1173.97,291,165,14,5.5,0.15,351.963,19.84
2,5,10,2242.859,2147.532,642,148,18,7,0.15,655.455,27.226
2,5,11,2579.841,2472.573,637,191,21,7.7,0.15,771.207,31.121
2,5,12,3171.061,3042.843,957,88,23,7.6,0.15,965.871,35.803
2,5,13,2528.409,2422.963,567,229,24,7.2,0.15,768.515,34.573
2,5,14,2773.375,2659.249,924,84,25,6.7,0.15,843.291,37.24
2,5,15,2242.095,2146.795,862,78,25,5.7,0.15,672.071,35.907
2,5,16,1479.066,1410.803,741,65,22,3.9,0.15,436.985,30.957
2,5,17,491.773,458.493,457,38,18,2.8,0.15,168.613,21.936
2,5,18,0,0,0,0,16,3.2,0.15,0,16
2,5,19,0,0,0,0,15,3.7,0.15,0,15
2,5,20,0,0,0,0,14,3.9,0.15,0,14
2,5,21,0,0,0,0,14,3.9,0.15,0,14
2,5,22,0,0,0,0,13,3.5,0.15,0,13
2,5,23,0,0,0,0,12,2.8,0.15,0,12
2,6,0,0,0,0,0,11,2,0.15,0,11
2,6,1,0,0,0,0,10,2.1,0.15,0,10
2,6,2,0,0,0,0,9,2.7,0.15,0,9
2,6,3,0,0,0,0,9,2.9,0.15,0,9
2,6,4,0,0,0,0,8,3.5,0.15,0,8
2,6,5,0,0,0,0,8,4,0.15,0,8
2,6,6,0,0,0,0,8,4.4,0.15,0,8
2,6,7,55.341,37.525,143,13,8,5.4,0.15,32.941,8.412
2,6,8,648.54,609.705,246,85,9,6.6,0.15,188.002,11.738
2,6,9,1232.167,1172.653,274,169,11,6.9,0.15,346.812,15.935
2,6,10,2177.624,2084.608,570,172,13,6.8,0.15,624.987,21.974
2,6,11,2660.129,2550.016,653,186,15,6.7,0.15,780.836,26.31
2,6,12,3304.56,3171.612,972,92,16,6.7,0.15,986.065,30.289
