"PVWatts Hourly PV Performance Data"
"Requested Location","austin"
"Location","Lat, Lng: 30.29, -97.7"
"Latitude (DD)","30.29"
"Longitude (DD)","-97.70"
"Elevation (m)","184"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","17","17","379","22","9","1.4","0.13","113.924","11.976","228.269","204.327"
"1","17","18","0","0","7","1.5","0.13","0","7","0","0"
"1","17","19","0","0","6","1.5","0.13","0","6","0","0"
"1","17","20","0","0","6","1.5","0.13","0","6","0","0"
"1","17","21","0","0","5","1.6","0.13","0","5","0","0"
"1","17","22","0","0","4","1.7","0.13","0","4","0","0"
"1","17","23","0","0","3","1.7","0.13","0","3","0","0"
"1","18","0","0","0","3","1.6","0.13","0","3","0","0"
"1","18","1","0","0","2","1.6","0.13","0","2","0","0"
"1","18","2","0","0","1","1.5","0.13","0","1","0","0"
"1","18","3","0","0","1","1.4","0.13","0","1","0","0"
"1","18","4","0","0","0","1.3","0.13","0","0","0","0"
"1","18","5","0","0","0","1.2","0.13","0","0","0","0"
"1","18","6","0","0","0","1.1","0.13","0","0","0","0"
"1","18","7","0","0","2","1.1","0.13","0","0","0","0"
"1","18","8","651","43","5","1","0.13","292.588","15.245","983.452","932.751"
"1","18","9","838","60","9","1.2","0.13","546.768","27.556","1897.402","1814.315"
"1","18","10","919","70","12","2.3","0.13","743.122","31.883","2517.642","2412.578"
"1","18","11","957","76","15","2.9","0.13","875.534","35.984","2897.015","2778.508"
"1","18","12","970","79","16","2.8","0.13","931.35","38.694","3038.409","2914.892"
"1","18","13","961","79","16","2.6","0.13","904.703","38.848","2954.293","2833.756"
"1","18","14","929","75","16","2.5","0.13","797.908","36.549","2645.78","2536.176"
"1","18","15","857","69","15","1.9","0.13","622.868","33.067","2110.906","2020.254"
"1","18","16","718","55","12","1.3","0.13","386.862","24.744","1320.496","1257.851"
"1","18","17","358","24","9","1.3","0.13","114.576","12.198","249.408","224.716"
"1","18","18","0","0","7","1.5","0.13","0","7","0","0"
"1","18","19","0","0","7","1.7","0.13","0","7","0","0"
"1","18","20","0","0","6","1.8","0.13","0","6","0","0"
"1","18","21","0","0","5","1.9","0.13","0","5","0","0"
"1","18","22","0","0","5","1.9","0.13","0","5","0","0"
"1","18","23","0","0","5","2","0.13","0","5","0","0"
"1","19","0","0","0","4","1.9","0.13","0","4","0","0"
"1","19","1","0","0","4","1.7","0.13","0","4","0","0"
"1","19","2","0","0","4","1.9","0.13","0","4","0","0"
"1","19","3","0","0","4","2.2","0.13","0","4","0","0"
"1","19","4","0","0","5","2.1","0.13","0","5","0","0"
"1","19","5","0","0","5","1.8","0.13","0","5","0","0"
"1","19","6","0","0","5","1.6","0.13","0","5","0","0"
"1","19","7","0","0","5","1.6","0.13","0","0","0","0"
"1","19","8","400","58","6","1.9","0.13","220.008","12.283","747.221","704.89"
"1","19","9","780","59","8","2.5","0.13","513.52","21.263","1823.431","1742.965"
"1","19","10","577","150","11","3.3","0.13","592.509","24.295","2055.44","1966.753"
"1","19","11","517","209","14","4.1","0.13","670.924","27.314","2282.68","2185.941"
"1","19","12","606","195","16","4.4","0.13","759.451","30.45","2549.491","2443.298"
"1","19","13","936","84","17","4.1","0.13","891.396","34.714","2957.868","2837.205"
"1","19","14","903","80","17","3.6","0.13","785.987","33.835","2633.102","2523.946"
"1","19","15","822","76","16","2.5","0.13","610.995","31.766","2079.697","1990.151"
"1","19","16","685","59","14","1.4","0.13","378.226","26.176","1284.549","1223.178"
"1","19","17","334","26","12","1.2","0.13","112.432","15.309","257.267","232.297"
"1","19","18","0","0","11","1.3","0.13","0","11","0","0"
"1","19","19","0","0","10","1.4","0.13","0","10","0","0"
"1","19","20","0","0","9","1.4","0.13","0","9","0","0"
"1","19","21","0","0","8","1.4","0.13","0","8","0","0"
"1","19","22","0","0","7","1.5","0.13","0","7","0","0"
"1","19","23","0","0","6","1.5","0.13","0","6","0","0"
"1","20","0","0","0","6","1.5","0.13","0","6","0","0"
"1","20","1","0","0","5","1.4","0.13","0","5","0","0"
"1","20","2","0","0","5","1.3","0.13","0","5","0","0"
"1","20","3","0","0","4","1.3","0.13","0","4","0","0"
"1","20","4","0","0","4","1.3","0.13","0","4","0","0"
"1","20","5","0","0","4","1.3","0.13","0","4","0","0"
"1","20","6","0","0","4","1.4","0.13","0","4","0","0"
"1","20","7","0","0","6","1.8","0.13","0","0","0","0"
"1","20","8","576","51","9","1.9","0.13","276.107","16.877","923.631","875.048"
"1","20","9","773","73","12","1.7","0.13","525.84","27.919","1819.662","1739.33"
"1","20","10","861","85","15","2.4","0.13","725.36","34.039","2434.339","2332.227"
"1","20","11","901","93","18","3","0.13","851.906","38.068","2793.818","2678.968"
"1","20","12","932","89","20","3.2","0.13","913.503","40.805","2953.861","2833.34"
"1","20","13","917","91","21","3.1","0.13","885.345","41.503","2858.863","2741.708"
"1","20","14","876","89","21","2.8","0.13","782.968","40.104","2556.992","2450.533"
"1","20","15","816","76","20","2.1","0.13","609.119","36.963","2030.805","1942.991"
"1","20","16","256","101","17","1.4","0.13","229.59","24.392","775.188","731.866"
"1","20","17","324","27","14","1.4","0.13","112.413","17.222","267.808","242.464"
"1","20","18","0","0","12","1.7","0.13","0","12","0","0"
"1","20","19","0","0","11","1.7","0.13","0","11","0","0"
"1","20","20","0","0","11","1.7","0.13","0","11","0","0"
"1","20","21","0","0","10","1.7","0.13","0","10","0","0"
"1","20","22","0","0","9","1.7","0.13","0","9","0","0"
"1","20","23","0","0","9","1.7","0.13","0","9","0","0"
"1","21","0","0","0","8","1.6","0.13","0","8","0","0"
"1","21","1","0","0","8","1.4","0.13","0","8","0","0"
"1","21","2","0","0","7","1.3","0.13","0","7","0","0"
"1","21","3","0","0","7","1.3","0.13","0","7","0","0"
"1","21","4","0","0","7","1.3","0.13","0","7","0","0"
"1","21","5","0","0","6","1.5","0.13","0","6","0","0"
"1","21","6","0","0","6","1.8","0.13","0","6","0","0"
"1","21","7","0","0","8","2.7","0.13","0","0","0","0"
"1","21","8","515","58","10","3","0.13","261.482","16.082","878.081","831.113"
"1","21","9","410","129","13","2.7","0.13","383.747","22.543","1341.04","1277.667"
"1","21","10","829","96","16","2.5","0.13","715.68","34.436","2396.591","2295.816"
"1","21","11","876","103","18","2.1","0.13","850.013","41.594","2746.763","2633.58"
"1","21","12","927","91","19","2","0.13","913.143","44.846","2904.123","2785.364"
"1","21","13","918","90","20","2","0.13","886.925","45.111","2821.817","2705.975"
"1","21","14","883","87","20","2.1","0.13","787.978","41.895","2554.426","2448.058"
"1","21","15","815","77","19","2.1","0.13","611.501","36.028","2045.865","1957.518"
"1","21","16","674","60","17","1.7","0.13","379.445","28.431","1279.856","1218.652"
"1","21","17","326","27","13","1.7","0.13","114.175","16.106","283.603","257.699"
"1","21","18","0","0","11","2","0.13","0","11","0","0"
"1","21","19","0","0","10","2","0.13","0","10","0","0"
"1","21","20","0","0","9","1.8","0.13","0","9","0","0"
"1","21","21","0","0","8","1.6","0.13","0","8","0","0"
"1","21","22","0","0","8","1.6","0.13","0","8","0","0"
"1","21","23","0","0","7","1.7","0.13","0","7","0","0"
"1","22","0","0","0","6","1.8","0.13","0","6","0","0"
"1","22","1","0","0","6","1.8","0.13","0","6","0","0"
"1","22","2","0","0","5","1.5","0.13","0","5","0","0"
"1","22","3","0","0","5","1.2","0.13","0","5","0","0"
"1","22","4","0","0","5","1.1","0.13","0","5","0","0"
"1","22","5","0","0","5","1","0.13","0","5","0","0"
"1","22","6","0","0","5","0.9","0.13","0","5","0","0"
"1","22","7","0","0","7","1.4","0.13","0","0","0","0"
"1","22","8","381","73","9","1.6","0.13","228.232","15.956","767.888","724.825"
"1","22","9","609","108","13","0.9","0.13","475.215","30.369","1622.106","1548.774"
"1","22","10","721","128","16","1.1","0.13","677.692","39.494","2220.066","2125.546"
"1","22","11","788","134","19","2.2","0.13","817.444","41.239","2642.055","2532.582"
"1","22","12","871","109","20","2.9","0.13","893.389","41.385","2879.218","2761.342"
"1","22","13","865","107","21","3.2","0.13","869.582","40.804","2813.019","2697.488"
"1","22","14","832","102","21","3.2","0.13","767.86","38.51","2521.235","2416.043"
"1","22","15","754","92","20","2.6","0.13","593.971","35.043","1992.23","1905.783"
"1","22","16","601","73","18","1.6","0.13","362.629","29.167","1219.214","1160.158"
"1","22","17","263","31","15","1.2","0.13","104.639","18.245","268.406","243.041"
"1","22","18","0","0","13","1.5","0.13","0","13","0","0"
"1","22","19","0","0","12","1.7","0.13","0","12","0","0"
"1","22","20","0","0","12","2.1","0.13","0","12","0","0"
"1","22","21","0","0","11","2.8","0.13","0","11","0","0"
"1","22","22","0","0","11","3.5","0.13","0","11","0","0"
"1","22","23","0","0","10","3.7","0.13","0","10","0","0"
"1","23","0","0","0","9","3.4","0.13","0","9","0","0"
"1","23","1","0","0","9","3","0.13","0","9","0","0"
"1","23","2","0","0","8","2.5","0.13","0","8","0","0"
"1","23","3","0","0","8","2","0.13","0","8","0","0"
"1","23","4","0","0","8","1.8","0.13","0","8","0","0"
"1","23","5","0","0","7","1.6","0.13","0","7","0","0"
"1","23","6","0","0","7","1.5","0.13","0","7","0","0"
"1","23","7","0","0","9","2.1","0.13","0","0","0","0"
"1","23","8","487","61","12","2.9","0.13","254.533","18.025","849.314","803.365"
"1","23","9","703","87","15","3.3","0.13","505.671","26.38","1757.048","1678.935"
"1","23","10","808","99","18","3.7","0.13","705.675","32.892","2376.157","2276.106"
"1","23","11","858","106","20","4","0.13","841.174","36.955","2767.7","2653.775"
"1","23","12","881","107","21","4.2","0.13","901.414","38.648","2936.305","2816.406"
"1","23","13","874","106","22","4.3","0.13","877.929","38.956","2860.273","2743.068"
"1","23","14","843","99","22","4.1","0.13","774.852","37.41","2554.961","2448.574"
"1","23","15","771","89","22","3.7","0.13","600.679","34.693","2017.818","1930.464"
"1","23","16","629","69","20","2.5","0.13","372.204","29.569","1251.293","1191.101"
"1","23","17","299","31","17","1.9","0.13","113.839","20.039","295.837","269.5"
"1","23","18","0","0","15","1.9","0.13","0","15","0","0"
"1","23","19","0","0","15","2.1","0.13","0","15","0","0"
"1","23","20","0","0","15","2.5","0.13","0","15","0","0"
"1","23","21","0","0","14","3","0.13","0","14","0","0"
"1","23","22","0","0","14","3.4","0.13","0","14","0","0"
"1","23","23","0","0","13","3.5","0.13","0","13","0","0"
"1","24","0","0","0","13","3.3","0.13","0","13","0","0"
"1","24","1","0","0","13","3.3","0.13","0","13","0","0"
"1","24","2","0","0","12","3.4","0.13","0","12","0","0"
"1","24","3","0","0","12","3.3","0.13","0","12","0","0"
"1","24","4","0","0","12","3.1","0.13","0","12","0","0"
"1","24","5","0","0","12","2.9","0.13","0","12","0","0"
"1","24","6","0","0","12","2.9","0.13","0","12","0","0"
"1","24","7","0","0","13","3.6","0.13","0","0","0","0"
"1","24","8","569","52","16","4.2","0.13","274.886","21.319","905.735","857.787"
"1","24","9","248","154","19","4.5","0.13","313.671","24.906","1076.529","1022.529"
"1","24","10","419","198","22","4.9","0.13","534.205","31.53","1793.111","1713.72"
"1","24","11","905","90","23","5","0.13","857.123","38.103","2808.555","2693.182"
"1","24","12","600","204","24","5","0.13","765.593","37.462","2497.809","2393.447"
"1","24","13","626","188","25","4.9","0.13","762.869","38.591","2481.675","2377.885"
"1","24","14","870","91","25","4.7","0.13","788.529","39.451","2579.106","2471.864"
"1","24","15","803","80","24","4","0.13","612.86","36.392","2045.774","1957.43"
"1","24","16","660","65","22","2.8","0.13","383.134","31.337","1281.008","1219.763"
"1","24","17","326","31","19","2.2","0.13","120.801","22.053","316.784","289.705"
"1","24","18","0","0","18","2.5","0.14","0","18","0","0"
"1","24","19","0","0","17","2.9","0.14","0","17","0","0"
"1","24","20","0","0","17","3.4","0.14","0","17","0","0"
"1","24","21","0","0","16","3.9","0.14","0","16","0","0"
"1","24","22","0","0","15","4.2","0.14","0","15","0","0"
"1","24","23","0","0","14","4.2","0.14","0","14","0","0"
"1","25","0","0","0","14","3.8","0.14","0","14","0","0"
"1","25","1","0","0","13","3.2","0.14","0","13","0","0"
"1","25","2","0","0","13","2.7","0.14","0","13","0","0"
"1","25","3","0","0","12","2.3","0.14","0","12","0","0"
"1","25","4","0","0","12","2.2","0.14","0","12","0","0"
"1","25","5","0","0","12","1.9","0.14","0","12","0","0"
"1","25","6","0","0","12","1.8","0.14","0","12","0","0"
"1","25","7","0","0","13","2.5","0.14","0","0","0","0"
"1","25","8","531","56","16","3.4","0.14","265.614","21.791","874.166","827.337"
"1","25","9","0","102","18","3.9","0.14","98.57","20.012","327.709","300.243"
"1","25","10","25","204","20","4.1","0.14","220.692","24.369","736.677","694.72"
"1","25","11","858","101","22","3.9","0.14","838.382","39.144","2733.921","2621.193"
"1","25","12","870","105","23","3.8","0.14","893.068","41.52","2874.959","2757.233"
"1","25","13","858","105","24","3.6","0.14","867.033","42.535","2783.414","2668.932"
"1","25","14","820","101","25","3.3","0.14","763.268","42.122","2468.114","2364.805"
"1","25","15","752","88","24","2.4","0.14","591.126","39.529","1946.381","1861.559"
"1","25","16","610","69","21","1.4","0.14","366.338","32.809","1217.132","1158.15"
"1","25","17","284","32","19","1.2","0.14","112.46","22.557","300.424","273.925"
"1","25","18","0","0","18","1.2","0.14","0","18","0","0"
"1","25","19","0","0","17","0.9","0.14","0","17","0","0"
"1","25","20","0","0","16","0.7","0.14","0","16","0","0"
"1","25","21","0","0","15","0.5","0.14","0","15","0","0"
"1","25","22","0","0","15","0.3","0.14","0","15","0","0"
"1","25","23","0","0","14","0.5","0.14","0","14","0","0"
"1","26","0","0","0","13","0.8","0.14","0","13","0","0"
"1","26","1","0","0","13","1","0.14","0","13","0","0"
"1","26","2","0","0","12","1.1","0.14","0","12","0","0"
"1","26","3","0","0","12","1.2","0.14","0","12","0","0"
"1","26","4","0","0","12","1.8","0.14","0","12","0","0"
"1","26","5","0","0","11","2.3","0.14","0","11","0","0"
"1","26","6","0","0","11","2.4","0.14","0","11","0","0"
"1","26","7","0","0","11","2.2","0.14","0","0","0","0"
"1","26","8","0","38","13","1.7","0.14","35.973","14.081","116.875","96.88"
"1","26","9","0","33","15","1","0.14","31.23","16.107","100.511","81.095"
"1","26","10","0","127","17","0.9","0.14","122.405","21.439","403.95","373.782"
"1","26","11","0","109","19","1.7","0.14","104.019","22.116","337.73","309.909"
"1","26","12","0","161","21","2.4","0.14","155.791","25.052","506.065","472.279"
"1","26","13","0","157","22","2.7","0.14","151.845","25.74","491.921","458.636"
"1","26","14","811","101","23","2.8","0.14","758.134","41.487","2457.174","2354.252"
"1","26","15","695","105","23","2.5","0.14","577.743","37.894","1911.967","1828.364"
"1","26","16","569","78","21","1.8","0.14","358.651","31.587","1197.442","1139.158"
"1","26","17","224","35","18","1.5","0.14","101.553","21.023","279.524","253.765"
"1","26","18","0","0","17","2.1","0.14","0","17","0","0"
"1","26","19","0","0","16","2.6","0.14","0","16","0","0"
"1","26","20","0","0","15","2.9","0.14","0","15","0","0"
"1","26","21","0","0","15","3","0.14","0","15","0","0"
"1","26","22","0","0","15","2.9","0.14","0","15","0","0"
"1","26","23","0","0","14","2.9","0.14","0","14","0","0"
"1","27","0","0","0","14","2.8","0.14","0","14","0","0"
"1","27","1","0","0","13","2.4","0.14","0","13","0","0"
"1","27","2","0","0","13","2.2","0.14","0","13","0","0"
"1","27","3","0","0","13","2.4","0.14","0","13","0","0"
"1","27","4","0","0","14","2.5","0.14","0","14","0","0"
"1","27","5","0","0","14","2.6","0.14","0","14","0","0"
"1","27","6","0","0","14","3","0.14","0","14","0","0"
"1","27","7","0","0","15","3.5","0.14","0","0","0","0"
"1","27","8","0","5","17","3.8","0.14","4.719","17.098","13.714","0"
"1","27","9","57","159","18","4.1","0.14","197.676","21.925","671.79","632.131"
"1","27","10","3","171","20","4.6","0.14","169.71","23.135","563.012","527.208"
"1","27","11","44","265","21","5.2","0.14","312.918","26.348","1040.177","987.465"
"1","27","12","52","292","23","5.5","0.14","351.203","28.785","1156.623","1099.785"
"1","27","13","446","261","24","5.7","0.14","688.064","35.11","2259.358","2163.446"
"1","27","14","484","211","24","5.6","0.14","625.214","34.231","2072.359","1983.073"
"1","27","15","55","191","23","5.1","0.14","234.152","27.066","779.976","736.484"
"1","27","16","553","81","22","4.4","0.14","355.682","28.782","1201.335","1142.913"
"1","27","17","205","39","20","4.3","0.14","101.87","21.872","284.889","258.94"
"1","27","18","0","0","19","4.6","0.14","0","19","0","0"
"1","27","19","0","0","19","4.6","0.14","0","19","0","0"
"1","27","20","0","0","19","4.6","0.14","0","19","0","0"
"1","27","21","0","0","18","4.8","0.14","0","18","0","0"
"1","27","22","0","0","18","4.9","0.14","0","18","0","0"
"1","27","23","0","0","18","4.8","0.14","0","18","0","0"
"1","28","0","0","0","18","4.6","0.14","0","18","0","0"
"1","28","1","0","0","18","4.5","0.14","0","18","0","0"
"1","28","2","0","0","18","4.3","0.14","0","18","0","0"
"1","28","3","0","0","18","4.2","0.14","0","18","0","0"
"1","28","4","0","0","18","4.1","0.14","0","18","0","0"
"1","28","5","0","0","18","4.1","0.14","0","18","0","0"
"1","28","6","0","0","18","4.3","0.14","0","18","0","0"
"1","28","7","0","0","18","4.7","0.14","0","0","0","0"
"1","28","8","42","81","20","5.3","0.14","99.981","21.689","326.519","299.095"
"1","28","9","79","166","22","6.1","0.14","218.021","25.372","733.846","691.989"
"1","28","10","91","240","23","6.8","0.14","317.414","27.545","1060.33","1006.904"
"1","28","11","95","291","24","7.1","0.14","384.796","29.335","1273.137","1212.17"
"1","28","12","8","212","25","7.3","0.14","214.876","27.915","698.019","657.431"
"1","28","13","95","306","26","7.3","0.14","403.693","31.485","1323.133","1260.395"
"1","28","14","68","258","26","6.9","0.14","322.933","30.571","1061.042","1007.591"
"1","28","15","43","188","25","6.3","0.14","222.84","28.366","736.487","694.536"
"1","28","16","12","109","23","5.4","0.14","113.6","24.903","373.153","344.077"
"1","28","17","154","43","22","4.9","0.14","90.76","23.551","256.587","231.641"
"1","28","18","0","0","20","4.8","0.14","0","20","0","0"
"1","28","19","0","0","19","4.9","0.14","0","19","0","0"
"1","28","20","0","0","19","4.9","0.14","0","19","0","0"
"1","28","21","0","0","19","5","0.14","0","19","0","0"
"1","28","22","0","0","19","5.3","0.14","0","19","0","0"
"1","28","23","0","0","19","5.5","0.14","0","19","0","0"
"1","29","0","0","0","19","5.6","0.14","0","19","0","0"
"1","29","1","0","0","19","5.8","0.14","0","19","0","0"
"1","29","2","0","0","19","5.9","0.14","0","19","0","0"
"1","29","3","0","0","19","6","0.14","0","19","0","0"
"1","29","4","0","0","19","6","0.14","0","19","0","0"
"1","29","5","0","0","19","6","0.14","0","19","0","0"
"1","29","6","0","0","19","6.1","0.14","0","19","0","0"
"1","29","7","0","0","20","6.4","0.14","0","0","0","0"
"1","29","8","0","5","21","7.1","0.14","4.719","21.066","13.436","0"
"1","29","9","0","87","22","8.1","0.14","83.157","23.052","270.898","245.444"
"1","29","10","0","46","24","8.7","0.14","43.591","24.521","135.704","115.042"
"1","29","11","193","300","25","8.6","0.14","487.578","30.887","1615.428","1542.333"
"1","29","12","165","327","26","8.3","0.14","501.979","32.216","1648.583","1574.313"
